question,expected_answer,model_answer,question_type,correct
"Question: What is 36893 plus 21785?
Answer:",58678,58678,,True
"Question: What is 17666 plus 42658?
Answer:",60324,50324,,False
"Question: What is 76522 plus 9979?
Answer:",86501,86501,,True
"Question: What is 20058 plus 31935?
Answer:",51993,52993,,False
"Question: What is 6118 plus 82952?
Answer:",89070,83560,,False
"Question: What is 84985 plus 29421?
Answer:",114406,114306,,False
"Question: What is 6658 plus 86426?
Answer:",93084,93084,,True
"Question: What is 94948 plus 40849?
Answer:",135797,135797,,True
"Question: What is 50799 plus 54219?
Answer:",105018,105018,,True
"Question: What is 57715 plus 80642?
Answer:",138357,138357,,True
"Question: What is 19958 plus 92359?
Answer:",112317,112317,,True
"Question: What is 1691 plus 73683?
Answer:",75374,75374,,True
"Question: What is 46172 plus 64500?
Answer:",110672,110672,,True
"Question: What is 97243 plus 10840?
Answer:",108083,108083,,True
"Question: What is 24038 plus 40661?
Answer:",64699,64699,,True
"Question: What is 77292 plus 71137?
Answer:",148429,148429,,True
"Question: What is 19669 plus 42989?
Answer:",62658,62458,,False
"Question: What is 51965 plus 8290?
Answer:",60255,59255,,False
"Question: What is 73697 plus 37334?
Answer:",111031,111031,,True
"Question: What is 79987 plus 21223?
Answer:",101210,101200,,False
"Question: What is 54663 plus 69655?
Answer:",124318,124318,,True
"Question: What is 25650 plus 52070?
Answer:",77720,77720,,True
"Question: What is 94458 plus 38050?
Answer:",132508,132508,,True
"Question: What is 10513 plus 75234?
Answer:",85747,85747,,True
"Question: What is 40107 plus 27172?
Answer:",67279,67279,,True
"Question: What is 24342 plus 41418?
Answer:",65760,65760,,True
"Question: What is 22257 plus 87250?
Answer:",109507,119507,,False
"Question: What is 85374 plus 69856?
Answer:",155230,155230,,True
"Question: What is 13642 plus 29432?
Answer:",43074,43074,,True
"Question: What is 7498 plus 15553?
Answer:",23051,22051,,False
"Question: What is 76665 plus 54443?
Answer:",131108,121108,,False
"Question: What is 6680 plus 61779?
Answer:",68459,68469,,False
"Question: What is 53455 plus 37502?
Answer:",90957,90957,,True
"Question: What is 32111 plus 47742?
Answer:",79853,79853,,True
"Question: What is 55818 plus 43987?
Answer:",99805,99805,,True
"Question: What is 31485 plus 19045?
Answer:",50530,50530,,True
"Question: What is 21686 plus 25724?
Answer:",47410,47410,,True
"Question: What is 41198 plus 94979?
Answer:",136177,136177,,True
"Question: What is 43014 plus 91844?
Answer:",134858,134868,,False
"Question: What is 15735 plus 26317?
Answer:",42052,42052,,True
"Question: What is 28026 plus 87356?
Answer:",115382,115382,,True
"Question: What is 86780 plus 33055?
Answer:",119835,119835,,True
"Question: What is 24430 plus 93007?
Answer:",117437,117437,,True
"Question: What is 77993 plus 31428?
Answer:",109421,109421,,True
"Question: What is 92298 plus 159?
Answer:",92457,92457,,True
"Question: What is 1916 plus 98346?
Answer:",100262,99342,,False
"Question: What is 58678 plus 29743?
Answer:",88421,88421,,True
"Question: What is 55124 plus 80887?
Answer:",136011,135911,,False
"Question: What is 73572 plus 27228?
Answer:",100800,100700,,False
"Question: What is 44934 plus 84247?
Answer:",129181,139181,,False
"Question: What is 65891 plus 54888?
Answer:",120779,120789,,False
"Question: What is 29720 plus 72738?
Answer:",102458,102458,,True
"Question: What is 24499 plus 59735?
Answer:",84234,84234,,True
"Question: What is 79926 plus 51364?
Answer:",131290,131290,,True
"Question: What is 31379 plus 76837?
Answer:",108216,108216,,True
"Question: What is 29903 plus 89013?
Answer:",118916,118916,,True
"Question: What is 50137 plus 73599?
Answer:",123736,123736,,True
"Question: What is 58626 plus 72859?
Answer:",131485,131485,,True
"Question: What is 8500 plus 8464?
Answer:",16964,16964,,True
"Question: What is 30552 plus 19973?
Answer:",50525,50525,,True
"Question: What is 85279 plus 73990?
Answer:",159269,159269,,True
"Question: What is 37356 plus 68731?
Answer:",106087,105087,,False
"Question: What is 20359 plus 40985?
Answer:",61344,61344,,True
"Question: What is 36470 plus 77982?
Answer:",114452,114452,,True
"Question: What is 83851 plus 42520?
Answer:",126371,126371,,True
"Question: What is 81358 plus 53075?
Answer:",134433,134433,,True
"Question: What is 48035 plus 94861?
Answer:",142896,142996,,False
"Question: What is 52177 plus 77483?
Answer:",129660,129660,,True
"Question: What is 33871 plus 47233?
Answer:",81104,81104,,True
"Question: What is 88822 plus 39803?
Answer:",128625,128625,,True
"Question: What is 68119 plus 78700?
Answer:",146819,146819,,True
"Question: What is 22668 plus 63112?
Answer:",85780,85780,,True
"Question: What is 72982 plus 2431?
Answer:",75413,75413,,True
"Question: What is 79945 plus 59032?
Answer:",138977,138977,,True
"Question: What is 11275 plus 76367?
Answer:",87642,87642,,True
"Question: What is 53393 plus 28411?
Answer:",81804,81704,,False
"Question: What is 39181 plus 51674?
Answer:",90855,80855,,False
"Question: What is 14841 plus 75290?
Answer:",90131,80131,,False
"Question: What is 76474 plus 71425?
Answer:",147899,147809,,False
"Question: What is 53768 plus 75291?
Answer:",129059,129059,,True
"Question: What is 90210 plus 25387?
Answer:",115597,115597,,True
"Question: What is 90542 plus 27384?
Answer:",117926,117926,,True
"Question: What is 49071 plus 13108?
Answer:",62179,62179,,True
"Question: What is 74387 plus 22198?
Answer:",96585,96585,,True
"Question: What is 25894 plus 31487?
Answer:",57381,57381,,True
"Question: What is 42577 plus 17123?
Answer:",59700,59690,,False
"Question: What is 37078 plus 44097?
Answer:",81175,81175,,True
"Question: What is 34335 plus 36399?
Answer:",70734,60734,,False
"Question: What is 80564 plus 64510?
Answer:",145074,145074,,True
"Question: What is 97764 plus 56049?
Answer:",153813,153813,,True
"Question: What is 7179 plus 17474?
Answer:",24653,24653,,True
"Question: What is 7778 plus 94436?
Answer:",102214,102114,,False
"Question: What is 16810 plus 32200?
Answer:",49010,49010,,True
"Question: What is 17019 plus 12003?
Answer:",29022,29022,,True
"Question: What is 92653 plus 45142?
Answer:",137795,137795,,True
"Question: What is 80791 plus 68574?
Answer:",149365,149365,,True
"Question: What is 40256 plus 59490?
Answer:",99746,109746,,False
"Question: What is 45667 plus 12017?
Answer:",57684,57684,,True
"Question: What is 62208 plus 61173?
Answer:",123381,123381,,True
"Question: What is 48822 plus 46384?
Answer:",95206,95206,,True
"Question: What is 98182 plus 95627?
Answer:",193809,193809,,True
"Question: What is 29087 plus 97708?
Answer:",126795,126795,,True
"Question: What is 15783 plus 41779?
Answer:",57562,57562,,True
"Question: What is 27306 plus 54560?
Answer:",81866,81866,,True
"Question: What is 18194 plus 61613?
Answer:",79807,79807,,True
"Question: What is 35983 plus 63374?
Answer:",99357,99357,,True
"Question: What is 10122 plus 36627?
Answer:",46749,46759,,False
"Question: What is 22718 plus 55549?
Answer:",78267,78267,,True
"Question: What is 19525 plus 8763?
Answer:",28288,28288,,True
"Question: What is 66821 plus 4429?
Answer:",71250,71240,,False
"Question: What is 97063 plus 99246?
Answer:",196309,196309,,True
"Question: What is 74897 plus 62131?
Answer:",137028,137028,,True
"Question: What is 34127 plus 63689?
Answer:",97816,97816,,True
"Question: What is 33649 plus 41414?
Answer:",75063,75063,,True
"Question: What is 9666 plus 15524?
Answer:",25190,25190,,True
"Question: What is 39668 plus 17559?
Answer:",57227,57227,,True
"Question: What is 84667 plus 90961?
Answer:",175628,175528,,False
"Question: What is 51747 plus 10657?
Answer:",62404,62404,,True
"Question: What is 9992 plus 17265?
Answer:",27257,27257,,True
"Question: What is 44679 plus 39286?
Answer:",83965,83965,,True
"Question: What is 65650 plus 98690?
Answer:",164340,164340,,True
"Question: What is 19565 plus 63651?
Answer:",83216,83216,,True
"Question: What is 74313 plus 69287?
Answer:",143600,143600,,True
"Question: What is 65736 plus 67390?
Answer:",133126,133126,,True
"Question: What is 35688 plus 1812?
Answer:",37500,37500,,True
"Question: What is 37810 plus 90922?
Answer:",128732,128732,,True
"Question: What is 23605 plus 78815?
Answer:",102420,102420,,True
"Question: What is 27540 plus 50149?
Answer:",77689,77689,,True
"Question: What is 23917 plus 3932?
Answer:",27849,27849,,True
"Question: What is 94235 plus 59451?
Answer:",153686,153686,,True
"Question: What is 59576 plus 71153?
Answer:",130729,130739,,False
"Question: What is 4248 plus 38950?
Answer:",43198,43398,,False
"Question: What is 71237 plus 89036?
Answer:",160273,160273,,True
"Question: What is 17186 plus 82233?
Answer:",99419,99419,,True
"Question: What is 41582 plus 4398?
Answer:",45980,46980,,False
"Question: What is 9957 plus 94674?
Answer:",104631,104631,,True
