question,expected_answer,model_answer,question_type,correct
"Question: What is 32493 minus 36491?
Answer:",-3998,-4002,,False
"Question: What is 90635 minus 4090?
Answer:",86545,86545,,True
"Question: What is 58403 minus 63306?
Answer:",-4903,-4903,,True
"Question: What is 84266 minus 48299?
Answer:",35967,36967,,False
"Question: What is 35452 minus 59257?
Answer:",-23805,-23795,,False
"Question: What is 18508 minus 40880?
Answer:",-22372,-22372,,True
"Question: What is 14747 minus 91494?
Answer:",-76747,-76747,,True
"Question: What is 647 minus 81293?
Answer:",-80646,-70646,,False
"Question: What is 37552 minus 4800?
Answer:",32752,32752,,True
"Question: What is 15999 minus 25259?
Answer:",-9260,-19260,,False
"Question: What is 61732 minus 9838?
Answer:",51894,52994,,False
"Question: What is 39405 minus 61459?
Answer:",-22054,-22054,,True
"Question: What is 26430 minus 52086?
Answer:",-25656,-25656,,True
"Question: What is 22107 minus 86675?
Answer:",-64568,-64568,,True
"Question: What is 92739 minus 5726?
Answer:",87013,87013,,True
"Question: What is 58789 minus 40899?
Answer:",17890,17880,,False
"Question: What is 27826 minus 31271?
Answer:",-3445,-3445,,True
"Question: What is 60962 minus 29467?
Answer:",31495,31495,,True
"Question: What is 89947 minus 57132?
Answer:",32815,32815,,True
"Question: What is 88597 minus 20164?
Answer:",68433,68433,,True
"Question: What is 30748 minus 10258?
Answer:",20490,20490,,True
"Question: What is 40646 minus 3464?
Answer:",37182,37182,,True
"Question: What is 53312 minus 79159?
Answer:",-25847,-25847,,True
"Question: What is 9297 minus 52533?
Answer:",-43236,-43236,,True
"Question: What is 3270 minus 78836?
Answer:",-75566,-78506,,False
"Question: What is 44726 minus 54679?
Answer:",-9953,-9953,,True
"Question: What is 18729 minus 87136?
Answer:",-68407,-78307,,False
"Question: What is 41979 minus 48729?
Answer:",-6750,-6750,,True
"Question: What is 94682 minus 21720?
Answer:",72962,72962,,True
"Question: What is 54205 minus 43511?
Answer:",10694,9794,,False
"Question: What is 2522 minus 40643?
Answer:",-38121,-38121,,True
"Question: What is 40057 minus 64712?
Answer:",-24655,-24655,,True
"Question: What is 75999 minus 87064?
Answer:",-11065,-11065,,True
"Question: What is 74308 minus 55774?
Answer:",18534,18534,,True
"Question: What is 84707 minus 59696?
Answer:",25011,25011,,True
"Question: What is 64555 minus 5388?
Answer:",59167,59167,,True
"Question: What is 98725 minus 617?
Answer:",98108,98118,,False
"Question: What is 94796 minus 28059?
Answer:",66737,66737,,True
"Question: What is 2127 minus 76610?
Answer:",-74483,-74483,,True
