question,expected_answer,model_answer,question_type,correct
"Question: What is 5188 plus 4052?
Answer:",9240,9240,,True
"Question: What is 9053 plus 2236?
Answer:",11289,11289,,True
"Question: What is 3501 plus 6976?
Answer:",10477,10477,,True
"Question: What is 3024 plus 9854?
Answer:",12878,12878,,True
"Question: What is 665 plus 8953?
Answer:",9618,9618,,True
"Question: What is 237 plus 2450?
Answer:",2687,2687,,True
"Question: What is 2644 plus 1296?
Answer:",3940,3940,,True
"Question: What is 813 plus 1317?
Answer:",2130,2130,,True
"Question: What is 7553 plus 1649?
Answer:",9202,9202,,True
"Question: What is 5795 plus 9126?
Answer:",14921,14921,,True
"Question: What is 715 plus 7353?
Answer:",8068,7428,,False
"Question: What is 1965 plus 4807?
Answer:",6772,6772,,True
"Question: What is 3052 plus 5056?
Answer:",8108,8108,,True
"Question: What is 2635 plus 3399?
Answer:",6034,6034,,True
"Question: What is 4431 plus 7886?
Answer:",12317,12317,,True
"Question: What is 8392 plus 7368?
Answer:",15760,15760,,True
"Question: What is 2875 plus 441?
Answer:",3316,3326,,False
"Question: What is 7430 plus 471?
Answer:",7901,7901,,True
"Question: What is 4101 plus 2218?
Answer:",6319,6329,,False
"Question: What is 5320 plus 876?
Answer:",6196,6196,,True
"Question: What is 6544 plus 5181?
Answer:",11725,12625,,False
"Question: What is 8218 plus 6046?
Answer:",14264,14264,,True
"Question: What is 8833 plus 5526?
Answer:",14359,14369,,False
"Question: What is 1897 plus 7152?
Answer:",9049,8959,,False
"Question: What is 4821 plus 3056?
Answer:",7877,7877,,True
"Question: What is 5693 plus 7165?
Answer:",12858,12858,,True
"Question: What is 3124 plus 2345?
Answer:",5469,5469,,True
"Question: What is 3271 plus 5644?
Answer:",8915,8915,,True
"Question: What is 3366 plus 4869?
Answer:",8235,8235,,True
"Question: What is 6093 plus 6769?
Answer:",12862,12862,,True
"Question: What is 3895 plus 5839?
Answer:",9734,9734,,True
"Question: What is 7411 plus 9941?
Answer:",17352,17352,,True
"Question: What is 3570 plus 5767?
Answer:",9337,9337,,True
"Question: What is 9100 plus 6573?
Answer:",15673,15673,,True
"Question: What is 5499 plus 6128?
Answer:",11627,11627,,True
"Question: What is 6985 plus 9866?
Answer:",16851,16851,,True
"Question: What is 8434 plus 613?
Answer:",9047,9047,,True
"Question: What is 4425 plus 9623?
Answer:",14048,14048,,True
"Question: What is 9698 plus 244?
Answer:",9942,9942,,True
"Question: What is 8063 plus 5211?
Answer:",13274,13274,,True
"Question: What is 2322 plus 6178?
Answer:",8500,8400,,False
"Question: What is 3599 plus 265?
Answer:",3864,3864,,True
"Question: What is 2735 plus 3152?
Answer:",5887,5887,,True
"Question: What is 3673 plus 1856?
Answer:",5529,5529,,True
"Question: What is 5447 plus 1364?
Answer:",6811,6811,,True
"Question: What is 2523 plus 2027?
Answer:",4550,4550,,True
"Question: What is 8402 plus 9706?
Answer:",18108,18108,,True
"Question: What is 9467 plus 6107?
Answer:",15574,15574,,True
"Question: What is 479 plus 5495?
Answer:",5974,5974,,True
"Question: What is 1498 plus 2227?
Answer:",3725,3725,,True
"Question: What is 1250 plus 4323?
Answer:",5573,5573,,True
"Question: What is 7725 plus 7274?
Answer:",14999,14009,,False
"Question: What is 8200 plus 988?
Answer:",9188,9188,,True
"Question: What is 9121 plus 9428?
Answer:",18549,18559,,False
"Question: What is 9400 plus 9184?
Answer:",18584,18584,,True
"Question: What is 9063 plus 9886?
Answer:",18949,18959,,False
"Question: What is 9183 plus 870?
Answer:",10053,10053,,True
"Question: What is 2248 plus 5403?
Answer:",7651,7651,,True
"Question: What is 9578 plus 4912?
Answer:",14490,14480,,False
"Question: What is 7655 plus 2009?
Answer:",9664,9664,,True
"Question: What is 9701 plus 6145?
Answer:",15846,15846,,True
"Question: What is 3472 plus 5698?
Answer:",9170,9170,,True
"Question: What is 6955 plus 3445?
Answer:",10400,10390,,False
"Question: What is 7710 plus 7056?
Answer:",14766,14766,,True
"Question: What is 1032 plus 7179?
Answer:",8211,8211,,True
"Question: What is 6848 plus 958?
Answer:",7806,7806,,True
"Question: What is 9814 plus 3052?
Answer:",12866,12866,,True
"Question: What is 7926 plus 215?
Answer:",8141,8141,,True
"Question: What is 2031 plus 3579?
Answer:",5610,5610,,True
"Question: What is 3574 plus 6604?
Answer:",10178,10188,,False
"Question: What is 7074 plus 7978?
Answer:",15052,15052,,True
"Question: What is 6204 plus 2521?
Answer:",8725,8725,,True
