question,expected_answer,model_answer,question_type,correct
"Question: What is 74 minus 88?
Answer:",-14,14,,False
"Question: What is 84 minus 47?
Answer:",37,37,,True
"Question: What is 28 minus 9?
Answer:",19,19,,True
"Question: What is 1 minus 67?
Answer:",-66,66,,False
"Question: What is 57 minus 44?
Answer:",13,13,,True
"Question: What is 79 minus 10?
Answer:",69,69,,True
"Question: What is 6 minus 32?
Answer:",-26,26,,False
"Question: What is 89 minus 2?
Answer:",87,87,,True
"Question: What is 32 minus 91?
Answer:",-59,59,,False
"Question: What is 22 minus 49?
Answer:",-27,27,,False
"Question: What is 75 minus 58?
Answer:",17,17,,True
"Question: What is 27 minus 42?
Answer:",-15,15,,False
"Question: What is 67 minus 12?
Answer:",55,55,,True
"Question: What is 38 minus 97?
Answer:",-59,59,,False
"Question: What is 11 minus 47?
Answer:",-36,36,,False
"Question: What is 76 minus 83?
Answer:",-7,6,,False
"Question: What is 29 minus 42?
Answer:",-13,13,,False
"Question: What is 58 minus 30?
Answer:",28,28,,True
"Question: What is 81 minus 21?
Answer:",60,60,,True
"Question: What is 26 minus 51?
Answer:",-25,25,,False
"Question: What is 81 minus 69?
Answer:",12,69,,False
"Question: What is 73 minus 72?
Answer:",1,1,,True
"Question: What is 37 minus 86?
Answer:",-49,49,,False
"Question: What is 63 minus 96?
Answer:",-33,33,,False
"Question: What is 84 minus 86?
Answer:",-2,2,,False
"Question: What is 11 minus 49?
Answer:",-38,38,,False
"Question: What is 37 minus 10?
Answer:",27,27,,True
"Question: What is 39 minus 5?
Answer:",34,34,,True
"Question: What is 11 minus 1?
Answer:",10,0,,False
"Question: What is 61 minus 2?
Answer:",59,59,,True
"Question: What is 6 minus 41?
Answer:",-35,35,,False
"Question: What is 18 minus 46?
Answer:",-28,38,,False
"Question: What is 40 minus 86?
Answer:",-46,46,,False
"Question: What is 95 minus 89?
Answer:",6,6,,True
"Question: What is 86 minus 79?
Answer:",7,7,,True
"Question: What is 25 minus 21?
Answer:",4,4,,True
"Question: What is 55 minus 27?
Answer:",28,28,,True
"Question: What is 14 minus 0?
Answer:",14,14,,True
"Question: What is 18 minus 84?
Answer:",-66,66,,False
"Question: What is 7 minus 93?
Answer:",-86,86,,False
"Question: What is 34 minus 82?
Answer:",-48,48,,False
"Question: What is 24 minus 88?
Answer:",-64,64,,False
"Question: What is 10 minus 59?
Answer:",-49,49,,False
"Question: What is 32 minus 67?
Answer:",-35,35,,False
"Question: What is 32 minus 85?
Answer:",-53,53,,False
"Question: What is 44 minus 92?
Answer:",-48,48,,False
"Question: What is 41 minus 80?
Answer:",-39,39,,False
"Question: What is 93 minus 82?
Answer:",11,11,,True
"Question: What is 89 minus 34?
Answer:",55,55,,True
"Question: What is 87 minus 81?
Answer:",6,6,,True
"Question: What is 2 minus 82?
Answer:",-80,80,,False
"Question: What is 97 minus 53?
Answer:",44,44,,True
"Question: What is 99 minus 81?
Answer:",18,18,,True
"Question: What is 70 minus 26?
Answer:",44,44,,True
